#,Name,%Complete,AvgTime,Std,NoObs
0,Navforest_7,85.0,538.2352941176471,85.7010737881557,464.0
1,Follow the Forest Gap,95.0,433.14736842105265,50.16582364016208,372.0
2,Oracle Path Follower,92.0,381.7173913043478,17.18399538938873,372.0
3,ModForest_7,75.0,522.64,73.99867386199116,392.0
