#,Name,%Complete,AvgTime,Std,NoObs
0,ModRepeat_forest_0,0.0,0.0,0.0,109.0
1,ModRepeat_forest_1,40.0,824.5,19.5,419.0
2,ModRepeat_forest_2,20.0,559.0,0.0,379.0
3,ModRepeat_forest_3,0.0,0.0,0.0,160.0
4,ModRepeat_forest_4,40.0,563.0,42.0,410.0
5,ModRepeat_forest_5,60.0,404.3333333333333,17.46106780494506,375.0
6,ModRepeat_forest_6,40.0,823.5,118.5,592.0
7,ModRepeat_forest_7,40.0,566.5,111.5,500.0
8,ModRepeat_forest_8,0.0,0.0,0.0,492.0
9,ModRepeat_forest_9,0.0,0.0,0.0,809.0
