#,Name,%Complete,AvgTime,Std,NoObs
0,Navforest_3,92.0,509.3695652173913,60.526443626499585,440.0
1,Follow the Forest Gap,96.0,436.8229166666667,48.2435217567401,372.0
2,Oracle Path Follower,93.0,380.98924731182797,16.198031623185532,372.0
3,ModForest_2,82.0,502.7073170731707,58.01334745595884,379.0
